"Name","Dragon.Year","Sex","Time.in.pop","AgeClass","ActiveFungus","InfectedDensity.Annual","Name2"
"Eclipse",2021,"Female",1074.5,"Adult",0,3.76904709663389e-05,"Eclipse"
"Eclipse",2021,"Female",1334.5,"Adult",1,7.31835378376991e-05,"Eclipse"
"Eliana",2021,"Female",875.5,"Adult",0,0.000107801918996962,"Eliana"
"Eliana",2021,"Female",1047,"Adult",1,0.000116211812099423,"Eliana"
"Elliol",2021,"Male",603.214285714286,"Adult",1,0.000159497710967476,"Elliol"
"Elowen",2021,"Female",2367.10526315789,"Adult",1,0.000156677931668657,"Elowen"
"Elvy",2021,"Male",56,"Adult",1,8.76110099052387e-05,"Elvy"
"End",2021,"Male",1630.32786885246,"Adult",1,0.000267266405933125,"End"
"Erin",2021,"Female",3151.74137931034,"Adult",1,0.000308623868707876,"Erin"
"Everett",2021,"Male",1461.21428571429,"Adult",1,0.000384563963685189,"Everett"
"Falbala",2021,"Female",687.764705882353,"Adult",0,0.000117659091660571,"Falbala"
"Falbala",2021,"Female",938.586206896552,"Adult",1,0.000163960294640517,"Falbala"
"Fedora",2021,"Female",1252.44444444444,"Adult",0,3.45976435310171e-05,"Fedora"
"Feta",2021,"Female",146.545454545455,"Adult",0,1.44369650768981e-05,"Feta"
"Feta",2021,"Female",413.771428571429,"Adult",1,3.90174645260477e-05,"Feta"
"Finn",2021,"Male",1374,"Adult",0,1.96536341124144e-05,"Finn"
"Finn",2021,"Male",1663.52631578947,"Adult",1,0.000148920088439402,"Finn"
"Flick",2021,"Male",43.5333333333333,"Adult",1,0.00023409182436222,"Flick"
"Flirty",2021,"Female",2321.33333333333,"Adult",0,4.93985030385044e-05,"Flirty"
"Furrow",2021,"Male",719,"Adult",1,5.67782292202857e-05,"Furrow"
"Fuzz",2021,"Female",296.666666666667,"Adult",1,0.000266534497314966,"Fuzz"
"Fuzz",2021,"Female",223.933333333333,"Juvenile",1,0.000305445888056484,"Fuzz"
"Gabe",2021,"Male",18.4,"Juvenile",0,0.000155876521399539,"Gabe"
"Galao",2021,"Male",769,"Adult",1,3.28576105595148e-06,"Galao"
"Geiko",2021,"Male",88,"Adult",1,4.08743786521388e-05,"Geiko"
"Geiko",2021,"Male",43.25,"Juvenile",1,3.91495745536898e-05,"Geiko"
"Georgina",2021,"Female",297.233333333333,"Adult",0,0.000163207237875564,"Georgina"
"Georgina",2021,"Female",222,"Juvenile",0,0.000138320032903565,"Georgina"
"Gideon",2021,"Male",1200.53571428571,"Adult",1,0.000277751184862406,"Gideon"
"Gina",2021,"Female",593.736842105263,"Adult",0,0.000209430078722547,"Gina"
"Ginger",2021,"Female",1283.29411764706,"Adult",1,0.000244497466326042,"Ginger"
"Gizmo",2021,"Male",193.5,"Juvenile",0,6.05584180627912e-05,"Gizmo"
"Glordarina",2021,"Female",1413.66666666667,"Adult",0,6.37993381274516e-05,"Glordarina"
"Glordarina",2021,"Female",1678.53846153846,"Adult",1,0.00016433032679184,"Glordarina"
"Goanna",2021,"Female",295.384615384615,"Adult",0,0.00026617996469258,"Goanna"
"Goanna",2021,"Female",339,"Adult",1,0.000279794552799941,"Goanna"
"Goanna",2021,"Female",204.2,"Juvenile",0,0.00027075422042342,"Goanna"
"Goblin",2021,"Female",1794.89473684211,"Adult",1,0.000219057836931014,"Goblin"
"Gorgonzola",2021,"Male",274,"Adult",0,0.000127270058878985,"Gorgonzola"
"Gorgonzola",2021,"Male",25.75,"Juvenile",0,0.000158709262069468,"Gorgonzola"
"Gotham",2021,"Male",597.333333333333,"Adult",0,4.16450578184338e-05,"Gotham"
"Gouda",2021,"Female",129,"Adult",0,9.09976463740303e-05,"Gouda"
"Gouda",2021,"Female",398.142857142857,"Adult",1,0.000216225425482805,"Gouda"
"Goulash",2021,"Female",28.5,"Juvenile",0,4.07089043959987e-05,"Goulash"
"Grey",2021,"Female",1141.54545454545,"Adult",0,0.000119673826484378,"Grey"
"Grey",2021,"Female",1422.61111111111,"Adult",1,0.000176211609109033,"Grey"
"Gris",2021,"Female",712.585365853659,"Adult",0,0.000258311299832284,"Gris"
"Grogu",2021,"Male",24.5,"Juvenile",0,0.000160220482083091,"Grogu"
"Harpy",2021,"Female",251.588235294118,"Juvenile",0,2.50515451218178e-05,"Harpy"
"Hazelnut",2021,"Female",1285.95833333333,"Adult",1,7.30220843827837e-05,"Hazelnut"
"Heartland",2021,"Female",52.8333333333333,"Juvenile",0,0.000131492077992938,"Heartland"
"Hippo",2021,"Male",3081.72222222222,"Adult",1,0.000265314723855265,"Hippo"
"Honey",2021,"Female",975.35,"Adult",1,5.19645427901431e-05,"Honey"
"Jane",2021,"Female",1602,"Adult",1,2.47797389511282e-05,"Jane"
"Jany",2021,"Female",1374.02083333333,"Adult",1,0.000142699377927421,"Jany"
"Jarvis",2021,"Female",23.4,"Juvenile",0,2.11185204760646e-05,"Jarvis"
"Jiminy",2021,"Female",248.041666666667,"Juvenile",0,8.58252686883553e-05,"Jiminy"
"Joker",2021,"Male",1391.75,"Adult",1,6.44131390735575e-05,"Joker"
"Juanita",2021,"Female",70.5625,"Adult",0,0.000106384545531765,"Juanita"
"Julien",2021,"Female",342.229166666667,"Adult",1,0.000141915750292205,"Julien"
"Jumpy",2021,"Male",320.75,"Adult",1,0.000232707186253843,"Jumpy"
"Jumpy",2021,"Male",4.5,"Juvenile",0,5.64319204099747e-05,"Jumpy"
"Jumpy",2021,"Male",211.541666666667,"Juvenile",1,0.000164030218964835,"Jumpy"
"Juno",2021,"Female",2499.51851851852,"Adult",1,0.000195975772766316,"Juno"
"Kaa",2021,"Female",3754.58333333333,"Adult",1,5.4845438177019e-05,"Kaa"
"Kalel",2021,"Male",1590.5652173913,"Adult",0,5.09515639601903e-05,"Kalel"
"Kapiti",2021,"Female",98,"Adult",0,0.000148081919627044,"Kapiti"
"Kapiti",2021,"Female",366.647058823529,"Adult",1,0.000161615446952347,"Kapiti"
"Kawa",2021,"Female",17.2,"Adult",0,0.000211276574551862,"Kawa"
"Kazoo",2021,"Female",63.8333333333333,"Adult",0,4.55971814824561e-05,"Kazoo"
"Kazoo",2021,"Female",35.5,"Juvenile",0,4.93687378449508e-05,"Kazoo"
"Kimchi",2021,"Female",269.266666666667,"Adult",0,1.2548060210771e-05,"Kimchi"
"Kimchi",2021,"Female",27.6666666666667,"Juvenile",0,3.19876021727147e-05,"Kimchi"
"Klarrisa",2021,"Female",1292.91304347826,"Adult",1,0.0001364768241374,"Klarrisa"
"Kupa",2021,"Female",674.258064516129,"Adult",0,9.34070972622597e-05,"Kupa"
"Kupa",2021,"Female",802.8,"Adult",1,0.000115321968448072,"Kupa"
"Lagertha",2021,"Female",1571.64285714286,"Adult",0,0.000233679882889208,"Lagertha"
"Lagertha",2021,"Female",1826.68571428571,"Adult",1,0.000235281406117758,"Lagertha"
"Lara",2021,"Female",52.5,"Adult",0,3.08525271312681e-05,"Lara"
"Lara",2021,"Female",28,"Juvenile",0,3.90190747876975e-05,"Lara"
"Layla",2021,"Female",369.666666666667,"Adult",0,7.04002186199348e-05,"Layla"
"Lee",2021,"Male",1470.22222222222,"Adult",0,4.24987058649015e-05,"Lee"
"Lee",2021,"Male",1745.30434782609,"Adult",1,4.70689838227725e-05,"Lee"
"Leif",2021,"Female",785.5,"Adult",1,0.0001101806203411,"Leif"
"Lexa",2021,"Female",1224.66666666667,"Adult",0,4.14071856404166e-05,"Lexa"
"Lexa",2021,"Female",1489.74074074074,"Adult",1,0.000123304123629554,"Lexa"
"Lilo",2021,"Female",1688.40909090909,"Adult",1,0.000208731230564937,"Lilo"
"Lockjaw",2021,"Female",44.2,"Juvenile",0,3.90013277315052e-05,"Lockjaw"
"Logan",2021,"Male",815.333333333333,"Adult",0,0.000257775795817402,"Logan"
"Logan",2021,"Male",983.125,"Adult",1,0.000190299794658321,"Logan"
"Lollipop",2021,"Female",638.1,"Adult",0,0.000114691938482388,"Lollipop"
"Lollipop",2021,"Female",805,"Adult",1,0.000233523762162866,"Lollipop"
"Loretta",2021,"Female",3806.23404255319,"Adult",1,0.000285475111218905,"Loretta"
"Lou",2021,"Female",689.758620689655,"Adult",1,0.000153780862714449,"Lou"
"Lovely",2021,"Female",45.8,"Adult",1,3.77257702814773e-05,"Lovely"
"Lucario",2021,"Male",1132.85714285714,"Adult",0,0.000315837339613411,"Lucario"
"Lucario",2021,"Male",1378.14583333333,"Adult",1,0.000305199003028077,"Lucario"
"Luigi",2021,"Male",3758.86885245902,"Adult",1,0.000105541474870123,"Luigi"
"Lune",2021,"Male",684,"Adult",1,6.56011531059192e-05,"Lune"
"Lupus",2021,"Male",926.644444444444,"Adult",1,0.000265176401709096,"Lupus"
"Lurdes",2021,"Female",1561.88888888889,"Adult",0,2.89778785408781e-05,"Lurdes"
"Lurdes",2021,"Female",1775,"Adult",1,2.07846726172741e-05,"Lurdes"
"Magnolia",2021,"Male",1685.56862745098,"Adult",1,0.000113149979893896,"Magnolia"
"Makkari",2021,"Male",21.2222222222222,"Juvenile",0,0.000175399801756438,"Makkari"
"Mandarin",2021,"Female",2475.8,"Adult",1,4.48820433351126e-05,"Mandarin"
"Mango",2021,"Female",3603.16666666667,"Adult",0,3.24134286473127e-05,"Mango"
"Marvel",2021,"Male",22.7777777777778,"Juvenile",0,7.56384618899662e-05,"Marvel"
"Matisse",2021,"Female",2148.54545454545,"Adult",1,0.000231992023511675,"Matisse"
"Mika",2021,"Male",1226.63636363636,"Adult",0,4.05482285011034e-05,"Mika"
"Mikado",2021,"Male",380.538461538462,"Adult",0,6.78206708331111e-05,"Mikado"
"Mikado",2021,"Male",98,"Juvenile",0,5.71793639015855e-05,"Mikado"
"Mimi",2021,"Female",692.056603773585,"Adult",1,0.000196650322521566,"Mimi"
"Mina",2021,"Female",1396.71428571429,"Adult",0,3.79023025001092e-05,"Mina"
"Minerva",2021,"Female",1786.34,"Adult",1,0.000269711409364334,"Minerva"
"Minion",2021,"Female",669.654545454545,"Adult",0,0.000201249582557789,"Minion"
"Minnie",2021,"Female",2171.35,"Adult",0,0.00021789752624507,"Minnie"
"Minnie",2021,"Female",2445.27272727273,"Adult",1,0.000273096293538092,"Minnie"
"Molly",2021,"Female",3618.57142857143,"Adult",0,0.000290400065350137,"Molly"
"Monserrat",2021,"Female",1765.88372093023,"Adult",0,0.000150785578340466,"Monserrat"
"Morgen",2021,"Male",1198.75,"Adult",0,4.87967815944294e-05,"Morgen"
"Morpheus",2021,"Female",30.6666666666667,"Juvenile",0,0.000130000791237466,"Morpheus"
"Munster",2021,"Male",155.333333333333,"Adult",0,9.7429006314361e-05,"Munster"
"Munster",2021,"Male",448.888888888889,"Adult",1,0.000137914209063287,"Munster"
"Mystery",2021,"Female",1943.14285714286,"Adult",0,8.24882765722264e-05,"Mystery"
"Mystery",2021,"Female",2185.13333333333,"Adult",1,0.000147958232625618,"Mystery"
"Myth",2021,"Female",1046.26315789474,"Adult",1,3.86161207461888e-05,"Myth"
"Nebula",2021,"Female",909,"Adult",1,6.1084305722295e-06,"Nebula"
"Neiko",2021,"Male",471.533333333333,"Adult",0,6.75248942756249e-05,"Neiko"
"Neiko",2021,"Male",748.461538461538,"Adult",1,0.000198478346039142,"Neiko"
"Neo",2021,"Male",22.4,"Juvenile",0,9.84377006674907e-05,"Neo"
"Nessy",2021,"Female",1283.39285714286,"Adult",0,3.04835742983e-05,"Nessy"
"Nikki",2021,"Female",956.3,"Adult",1,0.000143876153499594,"Nikki"
"Norri",2021,"Female",1335.77777777778,"Adult",0,2.09746104225871e-05,"Norri"
"Northstar",2021,"Male",631.333333333333,"Adult",0,4.33653778495894e-05,"Northstar"
"Nugget",2021,"Female",2883.81132075472,"Adult",0,0.000180462606208507,"Nugget"
"Ofelia",2021,"Female",745.666666666667,"Adult",0,0.00015730228761441,"Ofelia"
"Okapie",2021,"Female",131.375,"Adult",0,8.12624622687868e-05,"Okapie"
"Okapie",2021,"Female",425.464285714286,"Adult",1,0.000144104694685336,"Okapie"
"Olaf",2021,"Male",348.818181818182,"Adult",0,4.38752193877376e-05,"Olaf"
"Olaf",2021,"Male",105.2,"Juvenile",0,5.31725385221115e-05,"Olaf"
"Ooshie",2021,"Female",1212,"Adult",0,0.000173851715734364,"Ooshie"
"Ooshie",2021,"Female",1333.5,"Adult",1,0.000222987942573009,"Ooshie"
"Otis",2021,"Male",428.4,"Adult",1,0.000160160869031906,"Otis"
"Panchito",2021,"Male",1613.30952380952,"Adult",0,0.000125918622475386,"Panchito"
"Pandanus",2021,"Female",1709.43636363636,"Adult",0,0.000185581959725699,"Pandanus"
"Paneer",2021,"Female",326.4,"Adult",0,3.68038507420477e-05,"Paneer"
"Parapluie",2021,"Male",1064.44444444444,"Adult",0,8.62320644617247e-05,"Parapluie"
"Parmesan",2021,"Male",371.526315789474,"Adult",1,0.000132920215986533,"Parmesan"
"Parmesan",2021,"Male",140.9,"Juvenile",0,0.000148041591042125,"Parmesan"
"Pear",2021,"Female",3231.19230769231,"Adult",0,0.000136873369475895,"Pear"
"Peewee",2021,"Female",37.7,"Juvenile",0,0.000116784452871324,"Peewee"
"Percy",2021,"Female",1351.34285714286,"Adult",1,0.000234033229161613,"Percy"
"Pesto",2021,"Male",1579.83333333333,"Adult",1,5.19010670017811e-05,"Pesto"
"Pikachu",2021,"Male",1714.93333333333,"Adult",1,0.000104711121100571,"Pikachu"
"Pippa",2021,"Female",3230.21428571429,"Adult",0,0.000234184751143834,"Pippa"
"Pippa",2021,"Female",3360,"Adult",1,0.000224957578286802,"Pippa"
"Pistache",2021,"Male",678.384615384615,"Adult",0,0.000290939204731051,"Pistache"
"Pistache",2021,"Male",925.938775510204,"Adult",1,0.000240196755860102,"Pistache"
"Pixie",2021,"Female",3773.37837837838,"Adult",1,0.00031885945259067,"Pixie"
"Platypus",2021,"Female",7.25,"Juvenile",0,0.000193571516603466,"Platypus"
"Pluto",2021,"Female",364,"Adult",0,6.41192302121874e-05,"Pluto"
"Pogo",2021,"Male",284.111111111111,"Adult",0,1.90885848489108e-05,"Pogo"
"Polly",2021,"Female",2982,"Adult",0,2.4800716951798e-05,"Polly"
"Poppins",2021,"Female",300.181818181818,"Adult",0,0.000108470310516123,"Poppins"
"Posidonia",2021,"Female",2133.275,"Adult",0,0.000254619111136871,"Posidonia"
"Possum",2021,"Male",399.7,"Adult",0,7.63167559358668e-05,"Possum"
"Punk",2021,"Female",1516.72222222222,"Adult",1,0.000278269899711242,"Punk"
"Queen",2021,"Female",129.666666666667,"Adult",0,0.000295504389190964,"Queen"
"Quiet",2021,"Female",599,"Adult",1,0.000333174130988285,"Quiet"
"Raclette",2021,"Female",1077,"Adult",0,3.28501836226895e-05,"Raclette"
"Rain",2021,"Female",2390,"Adult",0,0.000268738931794785,"Rain"
"Rainbow",2021,"Female",2402.77777777778,"Adult",1,3.29609745730916e-05,"Rainbow"
"Raksha",2021,"Male",1668.36363636364,"Adult",1,0.000190632736237619,"Raksha"
"Reese",2021,"Male",819.333333333333,"Adult",1,2.48043312990626e-05,"Reese"
"Renfri",2021,"Female",9,"Juvenile",0,0.000133500759232231,"Renfri"
"Reptincel",2021,"Female",704.742857142857,"Adult",1,0.000256282887214818,"Reptincel"
"Rouge",2021,"Male",807.4,"Adult",0,3.47091663834399e-05,"Rouge"
"Saki",2021,"Male",298.666666666667,"Adult",0,0.000227530139670799,"Saki"
"Saki",2021,"Male",236.571428571429,"Juvenile",0,0.000211970839924798,"Saki"
"Salshot",2021,"Female",2193,"Adult",0,4.83248457534475e-05,"Salshot"
"Salshot",2021,"Female",2426.06666666667,"Adult",1,0.000126440087034252,"Salshot"
"Sammy",2021,"Male",708.260869565217,"Adult",1,0.000281871645913057,"Sammy"
"Sansa",2021,"Female",3212.11111111111,"Adult",0,0.000145249623589829,"Sansa"
"Sardine",2021,"Female",1687.25925925926,"Adult",0,0.000123423539713041,"Sardine"
"Saturn",2021,"Female",2579.35714285714,"Adult",0,5.48579576222844e-05,"Saturn"
"Scoobydoo",2021,"Male",1764.48275862069,"Adult",0,4.30296056849214e-05,"Scoobydoo"
"Scoobydoo",2021,"Male",1909.14285714286,"Adult",1,5.62257402043453e-05,"Scoobydoo"
"Scully",2021,"Female",84.4,"Adult",0,0.000110084476137046,"Scully"
"Scully",2021,"Female",25.8571428571429,"Juvenile",0,0.000141944755597562,"Scully"
"Seti",2021,"Male",849.526315789474,"Adult",0,0.000111059591275286,"Seti"
"Shelton",2021,"Male",1135.36363636364,"Adult",0,0.000128612591362492,"Shelton"
"Shirley",2021,"Female",2309.5,"Adult",0,5.17289752586927e-05,"Shirley"
"Skink",2021,"Male",321,"Adult",0,7.89393292924945e-05,"Skink"
"Skink",2021,"Male",202.4,"Juvenile",0,8.56376605316154e-05,"Skink"
"Skyler",2021,"Female",597.117647058824,"Adult",0,0.000154132858452358,"Skyler"
"Sneezy",2021,"Male",1622.13333333333,"Adult",1,0.0001409643625058,"Sneezy"
"Snow",2021,"Male",1328.28571428571,"Adult",1,4.85001913017267e-05,"Snow"
"Solstice",2021,"Female",1341.90196078431,"Adult",0,3.51105058475364e-05,"Solstice"
"Spectro",2021,"Male",726.363636363636,"Adult",0,1.63474350560958e-05,"Spectro"
"Spike",2021,"Male",414,"Adult",1,6.79054946162204e-05,"Spike"
"Spooky",2021,"Female",167,"Adult",0,7.74848483151833e-05,"Spooky"
"Sprinkles",2021,"Male",288.8125,"Adult",1,0.000239927872604238,"Sprinkles"
"Sprinkles",2021,"Male",203,"Juvenile",0,0.00031408374244072,"Sprinkles"
"Sprinkles",2021,"Male",242.571428571429,"Juvenile",1,0.000254239094829122,"Sprinkles"
"Stacey",2021,"Female",739.857142857143,"Adult",0,0.000112802298615443,"Stacey"
"Stacey",2021,"Female",964.636363636364,"Adult",1,0.000242442447872672,"Stacey"
"StarLord",2021,"Male",29.5,"Juvenile",0,0.000134185682221136,"StarLord"
"Stitch",2021,"Female",1338,"Adult",0,3.77341230371449e-05,"Stitch"
"Storm",2021,"Female",21.3333333333333,"Juvenile",0,0.000243065924793672,"Storm"
"Strawberry",2021,"Female",2112.77777777778,"Adult",0,4.39684913566114e-05,"Strawberry"
"Subway",2021,"Male",414,"Adult",0,6.09811146367643e-05,"Subway"
"Subway",2021,"Male",716,"Adult",1,0.000174454690172494,"Subway"
"Sunbird",2021,"Female",2621,"Adult",1,0.000341516211395752,"Sunbird"
"Supergirl",2021,"Female",1343.38095238095,"Adult",1,0.000308145604755286,"Supergirl"
"Sylvester",2021,"Male",1537,"Adult",0,3.42028242345575e-05,"Sylvester"
"Taddy",2021,"Female",301.333333333333,"Adult",0,0.000139969646225521,"Taddy"
"Taddy",2021,"Female",223.857142857143,"Juvenile",0,0.000168558619208988,"Taddy"
"Thorette",2021,"Female",750,"Adult",0,8.47453803316099e-05,"Thorette"
"Thorette",2021,"Female",1025.97058823529,"Adult",1,0.000166349111200224,"Thorette"
"Tiger",2021,"Male",1646,"Adult",1,5.945630398161e-05,"Tiger"
"Tonina",2021,"Female",2133.5,"Adult",0,4.19062938185389e-05,"Tonina"
"Toothless",2021,"Male",1417,"Adult",1,1.68710367853202e-05,"Toothless"
"Tortilla",2021,"Female",396.857142857143,"Adult",0,4.7334056072203e-05,"Tortilla"
"Triss",2021,"Female",48.4285714285714,"Juvenile",0,7.24975640634799e-05,"Triss"
"Twistie",2021,"Female",2815.59459459459,"Adult",0,3.96691693408947e-05,"Twistie"
"Typo",2021,"Female",336.684210526316,"Adult",1,0.000222973184158603,"Typo"
"Typo",2021,"Female",38.75,"Juvenile",0,0.000300206694845602,"Typo"
"Uhura",2021,"Female",1324.52542372881,"Adult",1,0.000189655088720656,"Uhura"
"Valkyrie",2021,"Female",104.333333333333,"Adult",0,0.000226864932691322,"Valkyrie"
"Valkyrie",2021,"Female",37.75,"Juvenile",0,0.00020784992822362,"Valkyrie"
"Vince",2021,"Male",737.7,"Adult",0,0.000127661673446518,"Vince"
"Vince",2021,"Male",1004.58333333333,"Adult",1,0.000111509639144627,"Vince"
"Vision",2021,"Male",853,"Adult",0,0.000110178253263272,"Vision"
"Vision",2021,"Male",1083.78571428571,"Adult",1,0.000110638717629213,"Vision"
"Waller",2021,"Male",759.538461538462,"Adult",0,3.17807374656859e-05,"Waller"
"Walnut",2021,"Male",1553.63636363636,"Adult",0,0.000258613380539579,"Walnut"
"Walnut",2021,"Male",1769.62068965517,"Adult",1,0.000237516697259081,"Walnut"
"Wanda",2021,"Female",33,"Adult",0,3.33879693565722e-05,"Wanda"
"Wanda",2021,"Female",1,"Juvenile",0,3.07698626906805e-05,"Wanda"
"Wednesday",2021,"Female",1223,"Adult",0,2.10296839081601e-05,"Wednesday"
"Wendy",2021,"Female",1718.26984126984,"Adult",0,0.000134696570258372,"Wendy"
"Woombat",2021,"Female",2394.51063829787,"Adult",1,0.00027513554962481,"Woombat"
"Worm",2021,"Female",723.727272727273,"Adult",1,0.000195591596111383,"Worm"
"Yamaha",2021,"Male",469,"Adult",0,0.000382948266284067,"Yamaha"
"Yamaha",2021,"Male",724.5,"Adult",1,0.000167386179571905,"Yamaha"
"Yanny",2021,"Female",1360.40425531915,"Adult",0,0.000210608126545577,"Yanny"
"Zachary",2021,"Male",1269.25,"Adult",1,2.94373743270198e-05,"Zachary"
"Zedd",2021,"Female",943.375,"Adult",0,0.000164684427818938,"Zedd"
"Zod",2021,"Male",677.55,"Adult",0,3.35026270145269e-05,"Zod"
"Zod",2021,"Male",814.833333333333,"Adult",1,5.78410833705986e-05,"Zod"
"Zog",2021,"Female",110.5,"Adult",1,0.000231739418582808,"Zog"
"Zog",2021,"Female",2,"Juvenile",0,0.000192362391032633,"Zog"
"Zog",2021,"Female",73.25,"Juvenile",1,0.00020940015200183,"Zog"
"Zulu",2021,"Female",506.142857142857,"Adult",1,2.5660368502178e-05,"Zulu"
"Abu",2022,"Female",965.055555555556,"Adult",1,2.47543457585737e-05,"Abu"
"Agnes",2022,"Female",2746.25,"Adult",1,0.000223964537358223,"Agnes"
"Aliona",2022,"Female",2653.04166666667,"Adult",1,3.97943102797188e-05,"Aliona"
"Alisha",2022,"Female",1184.84615384615,"Adult",0,5.18462507431385e-05,"Alisha"
"Aloha",2022,"Female",1677.93103448276,"Adult",1,2.89104698069259e-05,"Aloha"
"Alvy",2022,"Male",1533.52941176471,"Adult",1,0.000165407891755575,"Alvy"
"Anakin",2022,"Male",1526.875,"Adult",1,0.000133886686913501,"Anakin"
"Aragon",2022,"Male",535.170212765957,"Adult",0,0.00023031452624182,"Aragon"
"Ariel",2022,"Female",1551.171875,"Adult",0,0.000204711989256989,"Ariel"
"Arrow",2022,"Male",1739.82926829268,"Adult",0,0.000238223816433483,"Arrow"
"Asgard",2022,"Female",376.461538461538,"Adult",0,0.000259490009798555,"Asgard"
"Asgard",2022,"Female",125.028571428571,"Juvenile",0,0.000234480763730435,"Asgard"
"Barret",2022,"Male",1857.1,"Adult",0,0.000116766119509743,"Barret"
"Basil",2022,"Female",1856.31034482759,"Adult",1,0.000206901143807416,"Basil"
"Batsy",2022,"Male",1236.92857142857,"Adult",1,0.00019804793657255,"Batsy"
"Bazinga",2022,"Female",412.515151515152,"Adult",1,0.000160729448665644,"Bazinga"
"Beetroot",2022,"Female",1931.79310344828,"Adult",0,6.45476821212146e-05,"Beetroot"
"Bingo",2022,"Female",379.5,"Adult",1,0.000283890279943079,"Bingo"
"Bingo",2022,"Female",145.064516129032,"Juvenile",1,0.000241020631153702,"Bingo"
"Birdman",2022,"Male",1139,"Adult",1,0.000116097770770939,"Birdman"
"Bojack",2022,"Male",503.4,"Adult",0,2.01141368320576e-05,"Bojack"
"Boursin",2022,"Female",545.5,"Adult",1,5.13799270370421e-05,"Boursin"
"Brave",2022,"Female",2468,"Adult",1,2.34178121381139e-05,"Brave"
"Brian",2022,"Male",173,"Adult",1,0.00012555139802956,"Brian"
"Bulma",2022,"Female",2092.18367346939,"Adult",0,0.000216796618459472,"Bulma"
"Bulma",2022,"Female",2298.5,"Adult",1,0.000228987291027041,"Bulma"
"Buttery",2022,"Female",952.926829268293,"Adult",1,0.000228937966924898,"Buttery"
"Cactus",2022,"Male",1920.11764705882,"Adult",0,0.000184288716459848,"Cactus"
"Cake",2022,"Female",1892.375,"Adult",0,0.000110457226821608,"Cake"
"Callie",2022,"Female",1643.47727272727,"Adult",1,0.000266575934034389,"Callie"
"Cantal",2022,"Male",385,"Adult",1,2.24470368224294e-05,"Cantal"
"Caspian",2022,"Male",263.666666666667,"Juvenile",0,5.5604523765294e-05,"Caspian"
"Chameleon",2022,"Male",1517.44444444444,"Adult",0,2.33918425622229e-05,"Chameleon"
"Chamy",2022,"Male",572.25,"Adult",0,6.55838510592556e-05,"Chamy"
"Chanel",2022,"Female",433.181818181818,"Adult",0,0.000211042237632806,"Chanel"
"Chenille",2022,"Male",1714.1875,"Adult",1,0.000144015975514282,"Chenille"
"Cheyenne",2022,"Female",1566.0701754386,"Adult",0,0.000139679088962969,"Cheyenne"
"Chihiro",2022,"Female",2038.42222222222,"Adult",1,0.000223704475218899,"Chihiro"
"Christmas",2022,"Female",1138.68181818182,"Adult",1,0.000115356629217548,"Christmas"
"Ciri",2022,"Female",370.625,"Adult",0,0.000223520489278535,"Ciri"
"Ciri",2022,"Female",442.5,"Adult",1,0.000247059420199484,"Ciri"
"Ciri",2022,"Female",136.785714285714,"Juvenile",0,0.000200292945303523,"Ciri"
"CocoPops",2022,"Male",646.72,"Adult",1,0.000134212315984749,"CocoPops"
"Coin",2022,"Male",160.727272727273,"Adult",1,7.33273677688137e-05,"Coin"
"Copepod",2022,"Female",1849.06060606061,"Adult",0,4.08498179917024e-05,"Copepod"
"Coralie",2022,"Female",1863.75,"Adult",1,0.000203921968496663,"Coralie"
"Cornetto",2022,"Male",113.851851851852,"Adult",0,2.45647676009672e-05,"Cornetto"
"Coulson",2022,"Male",286.666666666667,"Adult",0,0.000196417209492919,"Coulson"
"Cozmo",2022,"Male",1900.82894736842,"Adult",1,0.000252963689776679,"Cozmo"
"Craggy",2022,"Female",1865.61290322581,"Adult",0,5.98863703817128e-05,"Craggy"
"Crampton",2022,"Male",580.379310344828,"Adult",1,6.3614829385022e-05,"Crampton"
"Crayola",2022,"Female",3395.92307692308,"Adult",1,5.169308429494e-05,"Crayola"
"Crochet",2022,"Female",1176.19047619048,"Adult",1,0.000125897409319712,"Crochet"
"Croissant",2022,"Female",1101.52941176471,"Adult",1,0.000133960496150743,"Croissant"
"Crystal",2022,"Female",1662.86206896552,"Adult",0,5.74976294090164e-05,"Crystal"
"Cucumber",2022,"Male",331.6,"Adult",0,0.000114519874342597,"Cucumber"
"Cucumber",2022,"Male",135.461538461538,"Juvenile",0,6.87548983215864e-05,"Cucumber"
"Custard",2022,"Female",1598.18181818182,"Adult",1,3.91367456470737e-05,"Custard"
"Dalinda",2022,"Female",567.322580645161,"Adult",1,0.000127440576483129,"Dalinda"
"Deacon",2022,"Male",1508.6,"Adult",1,0.000288193094475901,"Deacon"
"Deathlock",2022,"Male",911.385964912281,"Adult",1,0.000197677309255953,"Deathlock"
"Delilah",2022,"Female",3512.85294117647,"Adult",0,0.000177792483953432,"Delilah"
"Desmond",2022,"Female",1530.30303030303,"Adult",1,0.00014201166607081,"Desmond"
"Dino",2022,"Male",1428.5,"Adult",1,0.000154982188917222,"Dino"
"Dinoso",2022,"Male",1112.34210526316,"Adult",1,0.000137915689928954,"Dinoso"
"Dodie",2022,"Female",1709.09090909091,"Adult",1,0.00017940242363741,"Dodie"
"Dolenta",2022,"Female",2314,"Adult",0,0.000137119231583727,"Dolenta"
"Domino",2022,"Female",410.48,"Adult",1,9.60524543479439e-05,"Domino"
"Dune",2022,"Female",2221.8125,"Adult",1,0.000219492847109967,"Dune"
